year,month,day,decimalLatitude,decimalLongitude,individualCount
1917.0,1.0,1.0,43.365353,-72.173424,
1917.0,1.0,6.0,43.365353,-72.173424,
1918.0,6.0,18.0,35.006668,-105.322502,
1918.0,,,40.899996,-106.308341,
1920.0,,,44.442535,-112.1952,
1920.0,,,57.65,-112.0,
1921.0,1.0,,40.9579206,-112.2069587,
1921.0,1.0,,40.9579206,-112.2069587,
1921.0,1.0,,40.9579206,-112.2069587,
1921.0,1.0,,40.9579206,-112.2069587,
1921.0,1.0,,40.9579206,-112.2069587,
1921.0,1.0,,40.9579206,-112.2069587,
1921.0,11.0,4.0,47.668428,-122.350877,
1922.0,1.0,12.0,47.668428,-122.350877,
1923.0,2.0,4.0,52.8387259,-110.861829,
1923.0,10.0,11.0,47.668428,-122.350877,
1923.0,11.0,23.0,47.668428,-122.350877,
1925.0,,,59.12146,-109.20558,1.0
1925.0,,,59.12146,-109.20558,1.0
1925.0,,,32.787835,-101.846622,
1925.0,,,51.816667,-106.5,
1927.0,12.0,30.0,46.866667,-114.166667,
1927.0,,,40.954949,-112.209137,
1928.0,7.0,17.0,40.6439616,-109.7225497,
1928.0,,,59.545,-112.241,1.0
1929.0,4.0,13.0,40.7606957,-111.8908381,
1929.0,8.0,5.0,40.6439616,-109.7225497,
1929.0,9.0,15.0,38.874529,-104.770018,
1929.0,11.0,22.0,44.96694,-110.71139,
1929.0,11.0,22.0,44.96694,-110.71139,
1929.0,11.0,24.0,46.8719949,-113.9938009,
1929.0,,,44.965498,-110.244842,
1929.0,,,41.534732,-93.7773,
1930.0,9.0,,43.3117,-118.7942,
1931.0,7.0,1.0,43.3114805,-118.7949708,
1931.0,7.0,1.0,43.3114805,-118.7949708,
1931.0,9.0,,43.3117,-118.7942,
1931.0,9.0,,43.3117,-118.7942,
1931.0,9.0,27.0,42.9415,-112.6833,
1931.0,11.0,19.0,44.5449531,-110.4909279,
1932.0,5.0,,39.28389,-106.06222,
1932.0,11.0,5.0,36.135,-99.77444,
1932.0,11.0,,39.473322,-104.767466,
1932.0,,,46.424355,-110.072937,
1932.0,,,36.11972,-100.02389,
1932.0,,,36.11972,-100.02389,
1932.0,,,36.11972,-100.02389,
1932.0,,,36.11972,-100.02389,
1932.0,,,36.11972,-100.02389,
1933.0,6.0,,43.3114805,-118.7949708,
1933.0,7.0,23.0,39.277366,-106.014371,
1933.0,9.0,,43.3117,-118.7942,
1933.0,,,40.919859,-103.16361,
1933.0,,,40.919859,-103.16361,
1933.0,,,40.919859,-103.16361,
1933.0,,,40.919859,-103.16361,
1933.0,,,40.96184,-103.114472,
1933.0,,,40.96184,-103.114472,
1933.0,,,43.3114805,-118.7949708,
1934.0,9.0,15.0,43.3114805,-118.7949708,
1934.0,9.0,18.0,59.55,-112.233,1.0
1934.0,,,40.586125,-98.388393,
1934.0,,,40.962877,-103.117883,
1935.0,3.0,20.0,59.55,-112.233,1.0
1935.0,7.0,7.0,40.36972,-109.14469,
1935.0,7.0,7.0,40.36972,-109.14469,
1936.0,,,43.3114805,-118.7949708,
1937.0,10.0,29.0,40.822547,-103.991644,
1937.0,,,47.3724,-114.2671,
1938.0,6.0,11.0,36.616,-101.19,
1938.0,12.0,14.0,44.5449531,-110.4909279,
1939.0,8.0,27.0,43.30329,-109.83667,
1941.0,1.0,,44.581121,-110.540947,
1941.0,1.0,,44.581121,-110.540947,
1942.0,11.0,25.0,47.3724,-114.2671,
1942.0,11.0,25.0,47.3724,-114.2671,
1944.0,1.0,,39.4457908,-111.2923277,
1946.0,2.0,6.0,34.7520541,-98.5946737,
1947.0,8.0,16.0,38.336108,-103.342783,
1947.0,9.0,28.0,47.3705,-114.2659,
1947.0,9.0,14.0,41.720657,-106.994937,
1947.0,9.0,14.0,41.720657,-106.994937,
1947.0,9.0,4.0,44.2076253,-109.0563235,
1948.0,,,54.694951,-127.04759,
1950.0,6.0,30.0,44.528507,-110.84926,
1950.0,8.0,28.0,46.6539398,-120.529774,
1950.0,10.0,13.0,51.4,-115.683333,
1950.0,,,29.89444,-81.31472,
1950.0,,,38.886729,-84.753558,3.0
1952.0,10.0,4.0,64.0,-145.666667,
1952.0,11.0,1.0,39.715279,-105.316116,
1952.0,12.0,10.0,47.3724,-114.2671,
1953.0,5.0,19.0,64.7915,-147.9667,
1953.0,,,64.083333,-145.75,
1953.0,,,64.0,-145.666667,
1953.0,,,64.0,-145.666667,
1953.0,,,64.0,-145.666667,
1953.0,,,64.0,-145.666667,
1953.0,,,64.083333,-145.75,
1953.0,,,64.083333,-145.75,
1953.0,,,64.083333,-145.75,
1954.0,4.0,,64.083333,-145.75,
1954.0,10.0,6.0,64.0257,-145.7517,
1954.0,,,64.083333,-145.75,
1954.0,,,64.083333,-145.666667,
1955.0,5.0,9.0,64.15,-145.84,
1955.0,7.0,1.0,39.0757758,-95.393195,
1955.0,10.0,9.0,39.715279,-105.316116,
1955.0,,,63.916667,-145.833333,
1955.0,,,37.23333,-100.36667,
1955.0,,,37.23333,-100.36667,
1956.0,3.0,2.0,64.0,-145.666667,
1956.0,3.0,1.0,64.0,-145.666667,
1956.0,3.0,2.0,64.0,-145.666667,
1957.0,7.0,2.0,29.53371,-104.18227,
1957.0,7.0,2.0,0.0019274,0.0014844,1.0
1957.0,8.0,5.0,44.9000822,-110.2571662,
1957.0,9.0,10.0,38.1212284,-110.8144216,
1957.0,9.0,2.0,30.253371,-81.440884,
1958.0,,,37.768833,-122.481186,
1959.0,8.0,,38.153726,-106.567709,
1959.0,8.0,18.0,45.427138,-112.995167,
1959.0,,,34.629058,-98.6281579,
1959.0,,,43.075967,-107.290282,
1960.0,,,34.754824,-98.684894,
1960.0,,,34.754824,-98.684894,
1961.0,7.0,1.0,43.6615896,-102.1611209,
1961.0,8.0,24.0,49.65,-99.566667,
1961.0,,,51.84,-115.98,1.0
1962.0,7.0,15.0,49.0167,-113.85,1.0
1962.0,,,40.221826,-107.264535,
1962.0,,,56.7333,-117.6,1.0
1962.0,,,56.7333,-117.6,1.0
1963.0,5.0,,37.732847,-122.502322,
1963.0,6.0,16.0,51.66,-116.03,1.0
1963.0,7.0,4.0,40.9809896,-109.2723314,
1963.0,8.0,18.0,60.3,-114.4,1.0
1963.0,8.0,8.0,60.3,-114.4,1.0
1963.0,8.0,28.0,60.35,-114.41667,
1963.0,,,47.328638,-114.219324,
1963.0,,,60.3,-114.4,1.0
1963.0,,,60.3,-114.4,1.0
1963.0,,,51.75,-115.55,1.0
1963.0,,,60.3,-114.4,1.0
1963.0,,,60.3,-114.4,1.0
1963.0,,,55.3333,-115.417,1.0
1963.0,,,51.75,-115.55,1.0
1963.0,,,60.3,-114.4,1.0
1963.0,,,60.3,-114.4,1.0
1964.0,6.0,15.0,44.76667,-110.23333,
1964.0,10.0,1.0,44.64389,-110.45472,
1965.0,3.0,8.0,44.500979,-110.64415,
1965.0,3.0,8.0,44.500979,-110.64415,
1965.0,,,60.3,-114.4,1.0
1965.0,,,49.05,-113.9,1.0
1965.0,,,60.3,-114.4,1.0
1965.0,,,60.3,-114.4,1.0
1966.0,,,37.732847,-122.502322,
1967.0,5.0,30.0,34.730022,-98.599377,
1967.0,,,61.08,-123.0,
1967.0,,,49.0167,-113.833,1.0
1967.0,,,49.0167,-113.833,1.0
1968.0,6.0,3.0,38.9612784,-95.201989,
1968.0,7.0,10.0,40.634,-108.634,
1968.0,8.0,22.0,38.697186,-101.35833,
1968.0,10.0,1.0,44.64389,-110.45472,
1968.0,10.0,1.0,44.64389,-110.45472,
1969.0,5.0,11.0,50.144444,-110.645833,
1969.0,5.0,11.0,50.144444,-110.645833,
1969.0,10.0,7.0,43.564558,-103.472741,
1970.0,3.0,5.0,34.75203,-98.687446,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,6.0,15.0,44.64389,-110.45472,
1970.0,7.0,16.0,43.687737,-103.430786,
1970.0,7.0,1.0,37.9386526,-110.7371178,
1971.0,7.0,1.0,53.635886,-112.848817,
1971.0,10.0,,40.249864,-103.303038,
1971.0,11.0,12.0,44.291092,-105.50222,
1972.0,10.0,19.0,60.683,-112.8,
1972.0,10.0,19.0,60.683,-112.8,
1972.0,,,47.37048,-114.265952,
1972.0,,,31.769973,-106.442041,
1974.0,7.0,24.0,43.801969,-110.477686,
1974.0,11.0,8.0,44.2503,-85.5003,1.0
1975.0,1.0,,40.336726,-107.419825,
1975.0,7.0,,40.97169,-91.5487,
1975.0,11.0,24.0,47.32493,-114.224,
1976.0,1.0,19.0,36.21194,-96.26889,
1976.0,1.0,17.0,36.44088,-98.97472,
1977.0,4.0,5.0,29.590046,-103.28386,
1977.0,7.0,20.0,38.096,-110.8121,
1977.0,7.0,28.0,37.9545,-110.93354,
1977.0,8.0,,43.2916,-109.842,
1977.0,9.0,3.0,37.9394,-110.8779,
1977.0,9.0,5.0,37.9085,-110.976,
1977.0,9.0,5.0,37.9085,-110.976,
1977.0,9.0,8.0,31.234768,-108.44858,
1977.0,,,39.774592,-106.834441,
1978.0,1.0,12.0,44.460258,-110.826677,
1978.0,4.0,28.0,44.6321324,-110.5041195,
1978.0,6.0,8.0,38.0239,-110.8303,
1978.0,6.0,22.0,38.1249,-110.8303,
1978.0,6.0,17.0,44.509318,-110.830614,
1978.0,7.0,19.0,38.0672,-110.8121,
1978.0,,,60.25,-114.617,1.0
1978.0,,,54.2,-110.217,1.0
1979.0,1.0,3.0,37.977219,-100.862778,
1979.0,2.0,8.0,53.55,-112.883,1.0
1979.0,3.0,26.0,38.87917,-99.326393,
1979.0,4.0,,43.054444,-104.952222,1.0
1979.0,5.0,16.0,51.147263,-115.418587,4.0
1979.0,6.0,2.0,41.6064,-107.6352,
1979.0,9.0,29.0,38.09806,-110.97861,
1979.0,9.0,29.0,38.1212284,-110.8144216,
1979.0,9.0,19.0,37.9373,-110.8667,
1979.0,9.0,19.0,37.9364517,-110.8744212,
1979.0,12.0,31.0,44.953256,-110.679999,
1981.0,8.0,12.0,43.76376,-103.370311,
1981.0,12.0,,38.087231,-102.62075,
1982.0,6.0,22.0,44.657627,-110.463143,
1982.0,7.0,19.0,43.810745,-102.425537,
1982.0,7.0,20.0,43.687737,-103.430786,
1982.0,9.0,5.0,44.427963,-110.588455,
1982.0,9.0,6.0,39.021659,-105.795281,
1982.0,,,61.8333,-117.0,1.0
1982.0,,,50.0408,-110.677,1.0
1982.0,,,61.8333,-117.0,1.0
1982.0,,,61.8333,-117.0,1.0
1982.0,,,61.8333,-117.0,1.0
1982.0,,,61.8333,-117.0,1.0
1982.0,,,61.8333,-117.0,1.0
1982.0,,,61.8333,-117.0,1.0
1982.0,,,61.8333,-117.0,1.0
1982.0,,,61.8333,-117.0,1.0
1982.0,,,61.8333,-117.0,1.0
1982.0,,,34.754824,-98.684894,
1982.0,,,34.754824,-98.684894,
1982.0,,,34.754824,-98.684894,
1982.0,,,34.754824,-98.684894,
1983.0,3.0,10.0,38.833882,-104.821363,
1983.0,3.0,5.0,38.833882,-104.821363,
1983.0,3.0,,25.0273,-100.95315,1.0
1983.0,4.0,14.0,37.118252,-107.633138,
1983.0,5.0,20.0,37.9229,-110.9214,
1983.0,7.0,12.0,44.597918,-110.561249,
1983.0,7.0,3.0,44.327844,-110.474136,
1983.0,9.0,17.0,34.709329,-98.690057,
1983.0,9.0,3.0,44.480831,-110.610352,
1984.0,6.0,30.0,47.384881,-103.26694,
1984.0,6.0,29.0,43.594395,-103.48606,
1984.0,6.0,30.0,33.393334,-118.395466,
1984.0,6.0,14.0,50.077778,-110.656944,
1984.0,8.0,15.0,53.933271,-116.576503,
1984.0,10.0,13.0,34.727544,-98.620952,
1985.0,7.0,10.0,44.474211,-110.855318,
1985.0,8.0,18.0,43.732518,-103.413333,
1985.0,8.0,10.0,53.594722,-112.834722,
1985.0,11.0,,34.754824,-98.684894,
1985.0,11.0,,34.754824,-98.684894,
1985.0,11.0,29.0,25.0273,-100.95315,1.0
1985.0,12.0,28.0,25.0273,-100.95315,1.0
1985.0,,,39.646269,-107.014024,
1985.0,,,39.646608,-106.998707,
1986.0,1.0,25.0,44.0,-120.0,
1986.0,7.0,18.0,44.649965,-110.8741,
1986.0,7.0,19.0,44.661014,-110.746674,
1986.0,9.0,15.0,37.8824223,-110.9548027,
1987.0,1.0,2.0,44.718546,-110.724654,
1987.0,1.0,4.0,44.9105,-110.257174,
1987.0,6.0,5.0,44.427963,-110.588455,
1987.0,8.0,11.0,44.427968,-110.588454,
1987.0,8.0,10.0,43.0816,-106.168295,
1987.0,8.0,23.0,44.389663,-110.566067,
1987.0,,,45.173927,-102.036817,
1988.0,1.0,14.0,39.16,-107.91,
1988.0,5.0,26.0,44.6622,-111.1034,
1988.0,7.0,7.0,44.463002,-110.824848,
1988.0,7.0,20.0,44.654947,-110.491304,100.0
1988.0,7.0,25.0,44.462015,-110.82962,1.0
1988.0,,,39.63624,-107.972877,
1989.0,8.0,1.0,44.444626,-110.593756,
1989.0,,,44.5451144,-110.3097329,
1989.0,,,44.5631347,-110.2378611,
1990.0,4.0,11.0,34.732847,-98.713198,
1990.0,5.0,31.0,44.427963,-110.588455,
1990.0,6.0,24.0,38.70506,-105.856738,
1990.0,6.0,24.0,38.715216,-105.873904,
1990.0,7.0,26.0,53.62932,-112.85821,
1990.0,8.0,1.0,44.424618,-110.634512,
1990.0,8.0,16.0,44.611742,-110.520697,
1990.0,9.0,20.0,44.478945,-110.54057,
1990.0,11.0,16.0,35.47189,-108.543852,
1990.0,,,53.63,-113.31,
1990.0,,,39.84497,-106.633175,
1990.0,,,38.318173,-83.049537,
1990.0,,,38.318173,-83.049537,
1990.0,,,38.318173,-83.049537,
1990.0,,,38.318173,-83.049537,
1990.0,,,38.318173,-83.049537,
1991.0,6.0,10.0,61.493905,-116.178105,
1991.0,6.0,24.0,61.502042,-116.163762,
1991.0,6.0,24.0,44.423624,-110.588455,
1991.0,6.0,10.0,61.490125,-116.187828,
1991.0,6.0,10.0,61.490125,-116.187828,
1991.0,6.0,10.0,61.490125,-116.187828,
1991.0,6.0,24.0,61.474965,-116.297751,
1991.0,6.0,1.0,61.511257,-116.166697,
1991.0,6.0,21.0,61.504901,-116.159516,
1991.0,6.0,24.0,61.501909,-116.164313,
1991.0,6.0,10.0,61.502418,-116.163237,
1991.0,6.0,1.0,61.510896,-116.166522,
1991.0,6.0,21.0,61.50452,-116.156496,
1991.0,6.0,10.0,61.490125,-116.187828,
1991.0,7.0,7.0,61.490658,-116.172979,
1991.0,7.0,31.0,61.502066,-116.227929,
1991.0,7.0,20.0,38.710753,-105.910766,
1991.0,8.0,21.0,44.477153,-110.521787,
1991.0,8.0,12.0,44.5743,-110.518897,
1991.0,9.0,29.0,50.775056,-100.219528,
1991.0,9.0,15.0,44.480831,-110.610352,
1991.0,9.0,16.0,44.480831,-110.610352,
1991.0,9.0,11.0,35.078382,-106.663485,
1991.0,9.0,,41.453524,-107.382734,
1992.0,4.0,2.0,35.47189,-108.543852,
1992.0,4.0,2.0,35.0,-108.0,
1992.0,6.0,16.0,44.423327,-110.577188,
1992.0,6.0,30.0,44.273314,-110.609168,
1992.0,7.0,5.0,44.231325,-110.645027,20.0
1992.0,7.0,7.0,44.681445,-110.488901,2.0
1992.0,8.0,5.0,44.427963,-110.588455,
1992.0,8.0,30.0,53.624722,-112.783889,
1992.0,8.0,30.0,53.624722,-112.783889,
1992.0,8.0,30.0,53.624722,-112.783889,
1992.0,8.0,30.0,53.624722,-112.783889,
1992.0,8.0,30.0,53.624722,-112.783889,
1992.0,8.0,30.0,53.624722,-112.783889,
1992.0,9.0,1.0,43.699551,-102.392793,
1992.0,10.0,10.0,47.370617,-114.257052,
1992.0,12.0,1.0,57.0667,-122.867,
1992.0,12.0,1.0,57.0667,-122.867,
1992.0,12.0,1.0,57.07,-122.87,
1992.0,12.0,1.0,57.07,-122.87,
1993.0,1.0,3.0,42.878709,-106.393419,
1993.0,3.0,10.0,64.6,-115.59,
1993.0,5.0,27.0,53.2,-105.767,
1993.0,5.0,27.0,53.2,-105.767,
1993.0,5.0,27.0,53.2,-105.767,
1993.0,5.0,22.0,60.275257,-112.162266,
1993.0,5.0,27.0,53.2,-105.77,
1993.0,5.0,27.0,53.2,-105.77,
1993.0,5.0,27.0,53.2,-105.77,
1993.0,6.0,1.0,53.640554,-112.864006,
1993.0,6.0,5.0,60.315915,-112.202582,
1993.0,6.0,6.0,60.339881,-112.234579,
1993.0,6.0,5.0,60.353141,-112.232422,
1993.0,6.0,16.0,44.438262,-110.569242,
1993.0,6.0,5.0,60.369738,-112.238673,
1993.0,7.0,21.0,60.350616,-112.256594,
1993.0,7.0,21.0,60.351226,-112.253017,
1993.0,7.0,21.0,60.356773,-112.225506,
1993.0,8.0,16.0,44.462082,-110.827939,
1993.0,8.0,22.0,44.376478,-109.06815,1.0
1993.0,9.0,27.0,39.627864,-107.19777,
1994.0,2.0,2.0,53.6,-112.9,
1994.0,2.0,2.0,53.6,-112.9,
1994.0,5.0,26.0,42.772217,-108.77441,
1994.0,6.0,22.0,43.845477,-102.292983,
1994.0,6.0,12.0,44.645208,-110.939941,15.0
1994.0,7.0,12.0,43.766651,-103.598806,
1994.0,8.0,17.0,44.465251,-110.825828,
1994.0,8.0,17.0,44.576387,-110.832521,
1994.0,8.0,1.0,44.597429,-110.551512,100.0
1994.0,8.0,1.0,60.261467,-112.09797,
1994.0,9.0,29.0,43.761568,-103.370325,
1994.0,10.0,3.0,46.922843,-103.436307,
1994.0,,,54.71,-118.51,
1995.0,3.0,19.0,60.314499,-112.150669,
1995.0,4.0,15.0,44.61282,-110.852595,
1995.0,4.0,30.0,44.417053,-110.583518,1.0
1995.0,5.0,31.0,61.404867,-117.583941,
1995.0,5.0,13.0,35.078382,-106.663485,
1995.0,6.0,10.0,61.404867,-117.583941,
1995.0,7.0,26.0,59.5726,-112.826196,
1995.0,7.0,1.0,61.404867,-117.583941,
1995.0,7.0,25.0,59.56906,-112.218798,
1995.0,7.0,8.0,43.85538,-102.339691,
1995.0,7.0,30.0,61.404867,-117.583941,
1995.0,7.0,14.0,44.888859,-110.732732,
1995.0,7.0,19.0,44.7389,-110.600737,
1995.0,7.0,1.0,61.404867,-117.583941,
1995.0,7.0,15.0,44.663114,-110.480799,50.0
1995.0,8.0,16.0,44.633324,-110.446382,
1995.0,8.0,5.0,44.662916,-110.46472,1.0
1995.0,8.0,5.0,44.63227,-110.45522,31.0
1995.0,8.0,5.0,44.640685,-110.45545,1.0
1995.0,8.0,5.0,44.593404,-110.38642,7.0
1995.0,8.0,5.0,44.56241,-110.39276,1.0
1995.0,8.0,5.0,44.642198,-110.45492,7.0
1995.0,8.0,5.0,44.565988,-110.38093,4.0
1995.0,9.0,2.0,43.742983,-103.360038,
1995.0,9.0,19.0,43.801918,-110.721179,
1995.0,9.0,5.0,46.919436,-103.528925,
1995.0,9.0,22.0,44.666667,-110.5,
1995.0,9.0,22.0,44.666667,-110.5,
1995.0,,,53.6,-113.35,
1995.0,,,53.6,-113.35,
1995.0,,,53.6,-113.35,
1995.0,,,53.6,-113.35,
1996.0,5.0,7.0,43.741445,-110.64409,
1996.0,5.0,7.0,43.834028,-110.514197,
1996.0,5.0,8.0,44.967695,-110.710417,
1996.0,6.0,14.0,44.492587,-110.874023,
1996.0,6.0,20.0,44.96936,-110.70442,
1996.0,7.0,31.0,39.4985,-106.2629,
1996.0,8.0,20.0,44.529868,-110.802688,
1996.0,12.0,25.0,44.96941,-110.702204,
1996.0,12.0,28.0,44.462898,-110.828791,
1996.0,,,53.6,-113.35,
1996.0,,,53.6,-113.35,
1996.0,,,66.433333,-144.816667,
1996.0,,,45.2,-122.8,
1996.0,,,45.2,-122.8,
1997.0,1.0,20.0,44.54506,-110.4911,
1997.0,1.0,20.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,26.0,44.54506,-110.4911,
1997.0,1.0,24.0,44.54506,-110.4911,
1997.0,1.0,26.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,27.0,44.54506,-110.4911,
1997.0,1.0,21.0,44.54506,-110.4911,
1997.0,1.0,20.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,7.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,8.0,44.54506,-110.4911,
1997.0,1.0,27.0,44.54506,-110.4911,
1997.0,1.0,22.0,44.54506,-110.4911,
1997.0,1.0,20.0,44.54506,-110.4911,
1997.0,1.0,27.0,44.54506,-110.4911,
1997.0,1.0,21.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,27.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,22.0,44.54506,-110.4911,
1997.0,1.0,20.0,44.54506,-110.4911,
1997.0,1.0,22.0,44.54506,-110.4911,
1997.0,1.0,27.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,22.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,6.0,44.54506,-110.4911,
1997.0,1.0,20.0,44.54506,-110.4911,
1997.0,1.0,26.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,8.0,44.54506,-110.4911,
1997.0,1.0,27.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,20.0,44.54506,-110.4911,
1997.0,1.0,20.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,10.0,44.54506,-110.4911,
1997.0,1.0,8.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,27.0,44.54506,-110.4911,
1997.0,1.0,21.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,20.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,8.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,26.0,44.54506,-110.4911,
1997.0,1.0,8.0,44.54506,-110.4911,
1997.0,1.0,8.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,27.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,20.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,26.0,44.54506,-110.4911,
1997.0,1.0,8.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,21.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,7.0,44.54506,-110.4911,
1997.0,1.0,21.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,24.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,21.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,27.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,20.0,44.54506,-110.4911,
1997.0,1.0,21.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,24.0,44.54506,-110.4911,
1997.0,1.0,26.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,20.0,44.54506,-110.4911,
1997.0,1.0,26.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,16.0,44.54506,-110.4911,
1997.0,1.0,21.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,21.0,44.54506,-110.4911,
1997.0,1.0,6.0,44.54506,-110.4911,
1997.0,1.0,24.0,44.54506,-110.4911,
1997.0,1.0,8.0,44.54506,-110.4911,
1997.0,1.0,8.0,44.54506,-110.4911,
1997.0,1.0,27.0,44.54506,-110.4911,
1997.0,1.0,20.0,44.54506,-110.4911,
1997.0,1.0,8.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,27.0,44.54506,-110.4911,
1997.0,1.0,7.0,44.54506,-110.4911,
1997.0,1.0,21.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,22.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,26.0,44.54506,-110.4911,
1997.0,1.0,27.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
1997.0,1.0,10.0,44.54506,-110.4911,
1997.0,1.0,24.0,44.54506,-110.4911,
1997.0,1.0,24.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,15.0,44.54506,-110.4911,
1997.0,1.0,26.0,44.54506,-110.4911,
1997.0,1.0,21.0,44.54506,-110.4911,
1997.0,1.0,26.0,44.54506,-110.4911,
1997.0,1.0,8.0,44.54506,-110.4911,
1997.0,1.0,17.0,44.54506,-110.4911,
